entity_id,state,last_changed
sensor.mp8_temperature,6.696872897777777,2024-03-28T12:00:00.000Z
sensor.mp8_temperature,8.13482383975,2024-03-28T13:00:00.000Z
sensor.mp8_temperature,9.404423015916667,2024-03-28T14:00:00.000Z
sensor.mp8_temperature,11.509815459972222,2024-03-28T15:00:00.000Z
sensor.mp8_temperature,14.191401721694445,2024-03-28T16:00:00.000Z
sensor.mp8_temperature,15.066050566916667,2024-03-28T17:00:00.000Z
sensor.mp8_temperature,14.845552773833333,2024-03-28T18:00:00.000Z
sensor.mp8_temperature,13.817564535499999,2024-03-28T19:00:00.000Z
sensor.mp8_temperature,13.013858684222223,2024-03-28T20:00:00.000Z
sensor.mp8_temperature,12.771892940277779,2024-03-28T21:00:00.000Z
sensor.mp8_temperature,11.833275264083333,2024-03-28T22:00:00.000Z
sensor.mp8_temperature,11.996638170833334,2024-03-28T23:00:00.000Z
sensor.mp8_temperature,11.25613593,2024-03-29T00:00:00.000Z
sensor.mp8_temperature,10.814117813194443,2024-03-29T01:00:00.000Z
sensor.mp8_temperature,10.117840523833333,2024-03-29T02:00:00.000Z
sensor.mp8_temperature,9.236595181277778,2024-03-29T03:00:00.000Z
sensor.mp8_temperature,8.438322836666666,2024-03-29T04:00:00.000Z
sensor.mp8_temperature,7.832916800555555,2024-03-29T05:00:00.000Z
sensor.mp8_temperature,7.242997175944445,2024-03-29T06:00:00.000Z
sensor.mp8_temperature,6.7,2024-03-29T07:00:00.000Z
sensor.mp8_temperature,6.250012583638888,2024-03-29T08:00:00.000Z
sensor.mp8_temperature,5.381937479888889,2024-03-29T09:00:00.000Z
sensor.mp8_temperature,5.365660821333333,2024-03-29T10:00:00.000Z
sensor.mp8_temperature,5.073499015333334,2024-03-29T11:00:00.000Z
sensor.mp8_temperature,5.831116606861111,2024-03-29T12:00:00.000Z
sensor.mp8_temperature,6.78948405763889,2024-03-29T13:00:00.000Z
sensor.mp8_temperature,6.573214469611112,2024-03-29T14:00:00.000Z
sensor.mp8_temperature,7.802993531694445,2024-03-29T15:00:00.000Z
sensor.mp8_temperature,10.940056740722222,2024-03-29T16:00:00.000Z
sensor.mp8_temperature,14.566448747,2024-03-29T17:00:00.000Z
sensor.mp8_temperature,15.253485183944443,2024-03-29T18:00:00.000Z
sensor.mp8_temperature,12.802776528944444,2024-03-29T19:00:00.000Z
sensor.mp8_temperature,11.63197675688889,2024-03-29T20:00:00.000Z
sensor.mp8_temperature,10.906346683666667,2024-03-29T21:00:00.000Z
sensor.mp8_temperature,10.079762517111112,2024-03-29T22:00:00.000Z
sensor.mp8_temperature,8.424104404888888,2024-03-29T23:00:00.000Z
sensor.mp8_temperature,7.196162145944444,2024-03-30T00:00:00.000Z
sensor.mp8_temperature,6.796675698972223,2024-03-30T01:00:00.000Z
sensor.mp8_temperature,6.716664461666667,2024-03-30T02:00:00.000Z
sensor.mp8_temperature,6.444320868333333,2024-03-30T03:00:00.000Z
sensor.mp8_temperature,6.099999999999999,2024-03-30T04:00:00.000Z
sensor.mp8_temperature,5.787241711944444,2024-03-30T05:00:00.000Z
sensor.mp8_temperature,5.366170581666666,2024-03-30T06:00:00.000Z
sensor.mp8_temperature,4.979997165166666,2024-03-30T07:00:00.000Z
sensor.mp8_temperature,4.475790754138889,2024-03-30T08:00:00.000Z
sensor.mp8_temperature,3.9,2024-03-30T09:00:00.000Z
sensor.mp8_temperature,3.7798976645,2024-03-30T10:00:00.000Z
sensor.mp8_temperature,3.8399993276666664,2024-03-30T11:00:00.000Z
sensor.mp8_temperature,5.235634868472222,2024-03-30T12:00:00.000Z
sensor.mp8_temperature,7.834036773277778,2024-03-30T13:00:00.000Z
sensor.mp8_temperature,10.153293440277777,2024-03-30T14:00:00.000Z
sensor.mp8_temperature,11.810915716027777,2024-03-30T15:00:00.000Z
sensor.mp8_temperature,13.024895268694443,2024-03-30T16:00:00.000Z
sensor.mp8_temperature,14.062358481277778,2024-03-30T17:00:00.000Z
sensor.mp8_temperature,12.69666866011111,2024-03-30T18:00:00.000Z
sensor.mp8_temperature,12.296130171000001,2024-03-30T19:00:00.000Z
sensor.mp8_temperature,11.500035585833333,2024-03-30T20:00:00.000Z
sensor.mp8_temperature,11.729017831277778,2024-03-30T21:00:00.000Z
sensor.mp8_temperature,11.861075186055556,2024-03-30T22:00:00.000Z
sensor.mp8_temperature,11.095250130111111,2024-03-30T23:00:00.000Z
sensor.mp8_temperature,11.034883640138888,2024-03-31T00:00:00.000Z
sensor.mp8_temperature,10.96572561263889,2024-03-31T01:00:00.000Z
sensor.mp8_temperature,10.218748052499999,2024-03-31T02:00:00.000Z
sensor.mp8_temperature,9.319546715555555,2024-03-31T03:00:00.000Z
sensor.mp8_temperature,8.099310329722222,2024-03-31T04:00:00.000Z
sensor.mp8_temperature,7.662291989027778,2024-03-31T05:00:00.000Z
sensor.mp8_temperature,7.223654204166667,2024-03-31T06:00:00.000Z
sensor.mp8_temperature,7.279976304000001,2024-03-31T07:00:00.000Z
sensor.mp8_temperature,7.149994686944445,2024-03-31T08:00:00.000Z
sensor.mp8_temperature,6.554522343416667,2024-03-31T09:00:00.000Z
sensor.mp8_temperature,6.240009054999999,2024-03-31T10:00:00.000Z
sensor.mp8_temperature,6.7766641408611115,2024-03-31T11:00:00.000Z
sensor.mp8_temperature,7.5336552836666675,2024-03-31T12:00:00.000Z
sensor.mp8_temperature,8.111255864722223,2024-03-31T13:00:00.000Z
sensor.mp8_temperature,9.961111174944444,2024-03-31T14:00:00.000Z
sensor.mp8_temperature,12.264489166638889,2024-03-31T15:00:00.000Z
sensor.mp8_temperature,14.734804279666667,2024-03-31T16:00:00.000Z
sensor.mp8_temperature,15.206426447333333,2024-03-31T17:00:00.000Z
sensor.mp8_temperature,14.915004347777776,2024-03-31T18:00:00.000Z
sensor.mp8_temperature,13.467305749861112,2024-03-31T19:00:00.000Z
sensor.mp8_temperature,13.275512561083334,2024-03-31T20:00:00.000Z
sensor.mp8_temperature,14.181185713166668,2024-03-31T21:00:00.000Z
sensor.mp8_temperature,11.653324573277777,2024-03-31T22:00:00.000Z
sensor.mp8_temperature,11.538994350000001,2024-03-31T23:00:00.000Z
sensor.mp8_temperature,10.863484388805555,2024-04-01T00:00:00.000Z
sensor.mp8_temperature,9.708112731166667,2024-04-01T01:00:00.000Z
sensor.mp8_temperature,9.31661335638889,2024-04-01T02:00:00.000Z
sensor.mp8_temperature,9.865029565,2024-04-01T03:00:00.000Z
sensor.mp8_temperature,9.297726131416667,2024-04-01T04:00:00.000Z
sensor.mp8_temperature,8.9,2024-04-01T05:00:00.000Z
sensor.mp8_temperature,8.678331752166667,2024-04-01T06:00:00.000Z
sensor.mp8_temperature,8.133337586666668,2024-04-01T07:00:00.000Z
sensor.mp8_temperature,8.283350144166667,2024-04-01T08:00:00.000Z
sensor.mp8_temperature,8.199557065277778,2024-04-01T09:00:00.000Z
sensor.mp8_temperature,7.8,2024-04-01T10:00:00.000Z
sensor.mp8_temperature,7.8,2024-04-01T11:00:00.000Z
sensor.mp8_temperature,7.881783421111112,2024-04-01T12:00:00.000Z
sensor.mp8_temperature,9.74533067913889,2024-04-01T13:00:00.000Z
sensor.mp8_temperature,12.420726160222223,2024-04-01T14:00:00.000Z
sensor.mp8_temperature,16.003668628722224,2024-04-01T15:00:00.000Z
sensor.mp8_temperature,19.979592502805556,2024-04-01T16:00:00.000Z
sensor.mp8_temperature,22.273069325333335,2024-04-01T17:00:00.000Z
sensor.mp8_temperature,20.098547024833334,2024-04-01T18:00:00.000Z
sensor.mp8_temperature,15.713996815194443,2024-04-01T19:00:00.000Z
sensor.mp8_temperature,16.04174627847222,2024-04-01T20:00:00.000Z
sensor.mp8_temperature,14.097040515611113,2024-04-01T21:00:00.000Z
sensor.mp8_temperature,13.857232530694445,2024-04-01T22:00:00.000Z
sensor.mp8_temperature,14.4,2024-04-01T23:00:00.000Z
sensor.mp8_temperature,14.05527370913889,2024-04-02T00:00:00.000Z
sensor.mp8_temperature,12.856633161805556,2024-04-02T01:00:00.000Z
sensor.mp8_temperature,13.300000000000002,2024-04-02T02:00:00.000Z
sensor.mp8_temperature,12.970729585333332,2024-04-02T03:00:00.000Z
sensor.mp8_temperature,12.026558822444443,2024-04-02T04:00:00.000Z
sensor.mp8_temperature,11.131345680472222,2024-04-02T05:00:00.000Z
sensor.mp8_temperature,10.4960310765,2024-04-02T06:00:00.000Z
sensor.mp8_temperature,10.036139531666667,2024-04-02T07:00:00.000Z
sensor.mp8_temperature,9.479978923666666,2024-04-02T08:00:00.000Z
sensor.mp8_temperature,9.01028909975,2024-04-02T09:00:00.000Z
sensor.mp8_temperature,8.456336133,2024-04-02T10:00:00.000Z
sensor.mp8_temperature,8.303321249055555,2024-04-02T11:00:00.000Z
sensor.mp8_temperature,8.361039918000001,2024-04-02T12:00:00.000Z
sensor.mp8_temperature,8.380613301166667,2024-04-02T13:00:00.000Z
sensor.mp8_temperature,8.323301148666667,2024-04-02T14:00:00.000Z
sensor.mp8_temperature,8.3129716115,2024-04-02T15:00:00.000Z
sensor.mp8_temperature,7.980139868333333,2024-04-02T16:00:00.000Z
sensor.mp8_temperature,8.360027690833334,2024-04-02T17:00:00.000Z
sensor.mp8_temperature,8.635679626833333,2024-04-02T18:00:00.000Z
sensor.mp8_temperature,9.282960847194445,2024-04-02T19:00:00.000Z
sensor.mp8_temperature,10.210703889666666,2024-04-02T20:00:00.000Z
sensor.mp8_temperature,10.465811196166667,2024-04-02T21:00:00.000Z
sensor.mp8_temperature,9.806039965,2024-04-02T22:00:00.000Z
sensor.mp8_temperature,8.724794464055556,2024-04-02T23:00:00.000Z
sensor.mp8_temperature,8.239076412222223,2024-04-03T00:00:00.000Z
sensor.mp8_temperature,8.150148248055556,2024-04-03T01:00:00.000Z
sensor.mp8_temperature,7.850012547361111,2024-04-03T02:00:00.000Z
sensor.mp8_temperature,7.748953885666666,2024-04-03T03:00:00.000Z
sensor.mp8_temperature,7.500044562666667,2024-04-03T04:00:00.000Z
sensor.mp8_temperature,7.3707039231666664,2024-04-03T05:00:00.000Z
sensor.mp8_temperature,7.779988053,2024-04-03T06:00:00.000Z
sensor.mp8_temperature,7.8,2024-04-03T07:00:00.000Z
sensor.mp8_temperature,7.90007269375,2024-04-03T08:00:00.000Z
sensor.mp8_temperature,7.7800142485,2024-04-03T09:00:00.000Z
sensor.mp8_temperature,8.088631912222223,2024-04-03T10:00:00.000Z
sensor.mp8_temperature,8.199987796666667,2024-04-03T11:00:00.000Z
sensor.mp8_temperature,8.504970780833334,2024-04-03T12:00:00.000Z
sensor.mp8_temperature,8.859882677,2024-04-03T13:00:00.000Z
sensor.mp8_temperature,8.880018100000001,2024-04-03T14:00:00.000Z
sensor.mp8_temperature,9.085168477083334,2024-04-03T15:00:00.000Z
sensor.mp8_temperature,9.031791108194446,2024-04-03T16:00:00.000Z
sensor.mp8_temperature,8.438500349833333,2024-04-03T17:00:00.000Z
sensor.mp8_temperature,8.325194587833334,2024-04-03T18:00:00.000Z
sensor.mp8_temperature,8.821462359333333,2024-04-03T19:00:00.000Z
sensor.mp8_temperature,8.35794470963889,2024-04-03T20:00:00.000Z
sensor.mp8_temperature,7.461501864166667,2024-04-03T21:00:00.000Z
sensor.mp8_temperature,7.1332026652777785,2024-04-03T22:00:00.000Z
sensor.mp8_temperature,6.723859783722222,2024-04-03T23:00:00.000Z
sensor.mp8_temperature,5.8664249413333325,2024-04-04T00:00:00.000Z
sensor.mp8_temperature,4.316666609388888,2024-04-04T01:00:00.000Z
sensor.mp8_temperature,4.920154611305556,2024-04-04T02:00:00.000Z
sensor.mp8_temperature,5.599999999999999,2024-04-04T03:00:00.000Z
sensor.mp8_temperature,5.616709523888889,2024-04-04T04:00:00.000Z
sensor.mp8_temperature,5.613358124777778,2024-04-04T05:00:00.000Z
sensor.mp8_temperature,5.858526595972222,2024-04-04T06:00:00.000Z
sensor.mp8_temperature,6.549149446666667,2024-04-04T07:00:00.000Z
sensor.mp8_temperature,6.787329567805556,2024-04-04T08:00:00.000Z
sensor.mp8_temperature,6.992805108611112,2024-04-04T09:00:00.000Z
sensor.mp8_temperature,6.801727440611111,2024-04-04T10:00:00.000Z
sensor.mp8_temperature,6.8328769975000005,2024-04-04T11:00:00.000Z
sensor.mp8_temperature,6.774682117083334,2024-04-04T12:00:00.000Z
sensor.mp8_temperature,6.659946082,2024-04-04T13:00:00.000Z
sensor.mp8_temperature,6.071574833944443,2024-04-04T14:00:00.000Z
sensor.mp8_temperature,5.915699592916666,2024-04-04T15:00:00.000Z
sensor.mp8_temperature,6.006656321361111,2024-04-04T16:00:00.000Z
sensor.mp8_temperature,6.068853137027777,2024-04-04T17:00:00.000Z
sensor.mp8_temperature,6.418108995666667,2024-04-04T18:00:00.000Z
sensor.mp8_temperature,6.618450220074646,2024-04-04T19:00:00.000Z
sensor.mp8_temperature,7.000408800694444,2024-04-04T20:00:00.000Z
sensor.mp8_temperature,6.817465145277779,2024-04-04T21:00:00.000Z
sensor.mp8_temperature,6.521808172,2024-04-04T22:00:00.000Z
sensor.mp8_temperature,5.634155921972222,2024-04-04T23:00:00.000Z
sensor.mp8_temperature,5.597314746666666,2024-04-05T00:00:00.000Z
sensor.mp8_temperature,5.263684719333333,2024-04-05T01:00:00.000Z
sensor.mp8_temperature,5.019966054666667,2024-04-05T02:00:00.000Z
sensor.mp8_temperature,5,2024-04-05T03:00:00.000Z
sensor.mp8_temperature,5.035502616333333,2024-04-05T04:00:00.000Z
sensor.mp8_temperature,5.264766052666666,2024-04-05T05:00:00.000Z
sensor.mp8_temperature,5.040028174666666,2024-04-05T06:00:00.000Z
sensor.mp8_temperature,5.0200125091666665,2024-04-05T07:00:00.000Z
sensor.mp8_temperature,5,2024-04-05T08:00:00.000Z
sensor.mp8_temperature,4.979986963166667,2024-04-05T09:00:00.000Z
sensor.mp8_temperature,4.9799381695,2024-04-05T10:00:00.000Z
sensor.mp8_temperature,5.020001762333333,2024-04-05T11:00:00.000Z
sensor.mp8_temperature,5.5274387635,2024-04-05T12:00:00.000Z
sensor.mp8_temperature,6.247313807861111,2024-04-05T13:00:00.000Z
sensor.mp8_temperature,7.720513757388889,2024-04-05T14:00:00.000Z
sensor.mp8_temperature,8.947552245416668,2024-04-05T15:00:00.000Z
sensor.mp8_temperature,9.821337490916667,2024-04-05T16:00:00.000Z
sensor.mp8_temperature,10.061655000166667,2024-04-05T17:00:00.000Z
sensor.mp8_temperature,9.960711550333334,2024-04-05T18:00:00.000Z
sensor.mp8_temperature,10.137622975833333,2024-04-05T19:00:00.000Z
sensor.mp8_temperature,10.653671856527778,2024-04-05T20:00:00.000Z
sensor.mp8_temperature,10.486210729694443,2024-04-05T21:00:00.000Z
sensor.mp8_temperature,9.634918958722222,2024-04-05T22:00:00.000Z
sensor.mp8_temperature,8.893445190916667,2024-04-05T23:00:00.000Z
sensor.mp8_temperature,8.3066622965,2024-04-06T00:00:00.000Z
sensor.mp8_temperature,8.283319004583333,2024-04-06T01:00:00.000Z
sensor.mp8_temperature,7.842511792638889,2024-04-06T02:00:00.000Z
sensor.mp8_temperature,8.056572972916667,2024-04-06T03:00:00.000Z
sensor.mp8_temperature,8.3,2024-04-06T04:00:00.000Z
sensor.mp8_temperature,8.233322436527779,2024-04-06T05:00:00.000Z
sensor.mp8_temperature,7.832761955416667,2024-04-06T06:00:00.000Z
sensor.mp8_temperature,8.23325461361111,2024-04-06T07:00:00.000Z
sensor.mp8_temperature,8.3,2024-04-06T08:00:00.000Z
sensor.mp8_temperature,8.26192284263889,2024-04-06T09:00:00.000Z
sensor.mp8_temperature,7.8053226841944445,2024-04-06T10:00:00.000Z
sensor.mp8_temperature,7.263735244166667,2024-04-06T11:00:00.000Z
sensor.mp8_temperature,8.170993101916666,2024-04-06T12:00:00.000Z
sensor.mp8_temperature,9.991447724194444,2024-04-06T13:00:00.000Z
sensor.mp8_temperature,12.287820679861111,2024-04-06T14:00:00.000Z
sensor.mp8_temperature,13.68771806427778,2024-04-06T15:00:00.000Z
sensor.mp8_temperature,17.836698024222223,2024-04-06T16:00:00.000Z
sensor.mp8_temperature,21.479039591777777,2024-04-06T17:00:00.000Z
sensor.mp8_temperature,21.593793215027777,2024-04-06T18:00:00.000Z
sensor.mp8_temperature,20.304877523277778,2024-04-06T19:00:00.000Z
sensor.mp8_temperature,19.358360294805554,2024-04-06T20:00:00.000Z
sensor.mp8_temperature,18.82524929697222,2024-04-06T21:00:00.000Z
sensor.mp8_temperature,15.444171533416666,2024-04-06T22:00:00.000Z
sensor.mp8_temperature,14.02186193188889,2024-04-06T23:00:00.000Z
sensor.mp8_temperature,13.005960191250002,2024-04-07T00:00:00.000Z
sensor.mp8_temperature,12.327303231833334,2024-04-07T01:00:00.000Z
sensor.mp8_temperature,11.534949852527776,2024-04-07T02:00:00.000Z
sensor.mp8_temperature,10.87343419263889,2024-04-07T03:00:00.000Z
sensor.mp8_temperature,10.6,2024-04-07T04:00:00.000Z
sensor.mp8_temperature,10.329140953833333,2024-04-07T05:00:00.000Z
sensor.mp8_temperature,9.909170403166668,2024-04-07T06:00:00.000Z
sensor.mp8_temperature,9.428531291666667,2024-04-07T07:00:00.000Z
sensor.mp8_temperature,9.5715139535,2024-04-07T08:00:00.000Z
sensor.mp8_temperature,9.4,2024-04-07T09:00:00.000Z
sensor.mp8_temperature,9.178039756944445,2024-04-07T10:00:00.000Z
sensor.mp8_temperature,9.199802268722223,2024-04-07T11:00:00.000Z
sensor.mp8_temperature,11.100415559305555,2024-04-07T12:00:00.000Z
sensor.mp8_temperature,13.678954195055555,2024-04-07T13:00:00.000Z
sensor.mp8_temperature,15.394048334138889,2024-04-07T14:00:00.000Z
sensor.mp8_temperature,18.368293202694442,2024-04-07T15:00:00.000Z
sensor.mp8_temperature,20.76590284836111,2024-04-07T16:00:00.000Z
sensor.mp8_temperature,22.283197668750002,2024-04-07T17:00:00.000Z
sensor.mp8_temperature,21.647104888305552,2024-04-07T18:00:00.000Z
sensor.mp8_temperature,19.865108382416665,2024-04-07T19:00:00.000Z
sensor.mp8_temperature,19.39436952236111,2024-04-07T20:00:00.000Z
sensor.mp8_temperature,19.67093532302778,2024-04-07T21:00:00.000Z
sensor.mp8_temperature,16.688675351055554,2024-04-07T22:00:00.000Z
sensor.mp8_temperature,15.666702649444444,2024-04-07T23:00:00.000Z
sensor.mp8_temperature,15.044140337,2024-04-08T00:00:00.000Z
sensor.mp8_temperature,14.052079379027779,2024-04-08T01:00:00.000Z
sensor.mp8_temperature,13.443975209166666,2024-04-08T02:00:00.000Z
sensor.mp8_temperature,12.85333433763889,2024-04-08T03:00:00.000Z
sensor.mp8_temperature,12.780020852333335,2024-04-08T04:00:00.000Z
sensor.mp8_temperature,12.464645412333333,2024-04-08T05:00:00.000Z
sensor.mp8_temperature,12.021921870277778,2024-04-08T06:00:00.000Z
sensor.mp8_temperature,11.699999999999998,2024-04-08T07:00:00.000Z
sensor.mp8_temperature,11.346797931,2024-04-08T08:00:00.000Z
sensor.mp8_temperature,11.02344611638889,2024-04-08T09:00:00.000Z
sensor.mp8_temperature,10.6,2024-04-08T10:00:00.000Z
sensor.mp8_temperature,10.857483702638888,2024-04-08T11:00:00.000Z
sensor.mp8_temperature,11.71143562422222,2024-04-08T12:00:00.000Z
sensor.mp8_temperature,12.540160240138889,2024-04-08T13:00:00.000Z
sensor.mp8_temperature,13.970711656944445,2024-04-08T14:00:00.000Z
sensor.mp8_temperature,13.403468711361112,2024-04-08T15:00:00.000Z
sensor.mp8_temperature,15.054841215777778,2024-04-08T16:00:00.000Z
sensor.mp8_temperature,15.833299464388888,2024-04-08T17:00:00.000Z
sensor.mp8_temperature,16.86816996502778,2024-04-08T18:00:00.000Z
sensor.mp8_temperature,15.63671461936111,2024-04-08T19:00:00.000Z
sensor.mp8_temperature,16.314137857277778,2024-04-08T20:00:00.000Z
sensor.mp8_temperature,18.970287263194443,2024-04-08T21:00:00.000Z
sensor.mp8_temperature,16.740554571083333,2024-04-08T22:00:00.000Z
sensor.mp8_temperature,15.667588616944444,2024-04-08T23:00:00.000Z
sensor.mp8_temperature,14.723351607666666,2024-04-09T00:00:00.000Z
sensor.mp8_temperature,13.721091290444447,2024-04-09T01:00:00.000Z
sensor.mp8_temperature,13.119151489722222,2024-04-09T02:00:00.000Z
sensor.mp8_temperature,12.33953639536111,2024-04-09T03:00:00.000Z
sensor.mp8_temperature,11.483643538333332,2024-04-09T04:00:00.000Z
sensor.mp8_temperature,11.037061653194444,2024-04-09T05:00:00.000Z
sensor.mp8_temperature,10.6,2024-04-09T06:00:00.000Z
sensor.mp8_temperature,10.6,2024-04-09T07:00:00.000Z
sensor.mp8_temperature,10.36832731,2024-04-09T09:00:00.000Z
sensor.mp8_temperature,10.0103646605,2024-04-09T10:00:00.000Z
sensor.mp8_temperature,10.708637008611111,2024-04-09T11:00:00.000Z
sensor.mp8_temperature,12.25565187227778,2024-04-09T12:00:00.000Z
sensor.mp8_temperature,14.894015663166668,2024-04-09T13:00:00.000Z
sensor.mp8_temperature,17.601119456694445,2024-04-09T14:00:00.000Z
sensor.mp8_temperature,20.70020994261111,2024-04-09T15:00:00.000Z
sensor.mp8_temperature,23.38416420491667,2024-04-09T16:00:00.000Z
sensor.mp8_temperature,26.516961255805555,2024-04-09T17:00:00.000Z
sensor.mp8_temperature,25.059394524055552,2024-04-09T18:00:00.000Z
sensor.mp8_temperature,22.853654833611113,2024-04-09T19:00:00.000Z
sensor.mp8_temperature,22.280560505194444,2024-04-09T20:00:00.000Z
sensor.mp8_temperature,22.931987408972223,2024-04-09T21:00:00.000Z
sensor.mp8_temperature,21.126630349406174,2024-04-09T22:00:00.000Z
sensor.mp8_temperature,20.541173161333337,2024-04-09T23:00:00.000Z
sensor.mp8_temperature,19.516749899194444,2024-04-10T00:00:00.000Z
sensor.mp8_temperature,18.8,2024-04-10T01:00:00.000Z
sensor.mp8_temperature,18.166661907916666,2024-04-10T02:00:00.000Z
sensor.mp8_temperature,17.90349176361111,2024-04-10T03:00:00.000Z
sensor.mp8_temperature,17.759936781666667,2024-04-10T04:00:00.000Z
sensor.mp8_temperature,17.746887405166667,2024-04-10T05:00:00.000Z
sensor.mp8_temperature,16.989279095833332,2024-04-10T06:00:00.000Z
sensor.mp8_temperature,16.487472332833335,2024-04-10T07:00:00.000Z
sensor.mp8_temperature,16.540464712,2024-04-10T08:00:00.000Z
sensor.mp8_temperature,15.790134069722223,2024-04-10T09:00:00.000Z
sensor.mp8_temperature,15.108157785666668,2024-04-10T10:00:00.000Z
sensor.mp8_temperature,15,2024-04-10T11:00:00.000Z
sensor.mp8_temperature,15.613585301472222,2024-04-10T12:00:00.000Z
sensor.mp8_temperature,17.41224515172222,2024-04-10T13:00:00.000Z
sensor.mp8_temperature,19.836892966694446,2024-04-10T14:00:00.000Z
sensor.mp8_temperature,22.578598276416667,2024-04-10T15:00:00.000Z
sensor.mp8_temperature,24.49956428766667,2024-04-10T16:00:00.000Z
sensor.mp8_temperature,23.27631687511111,2024-04-10T17:00:00.000Z
sensor.mp8_temperature,23.877129333499997,2024-04-10T18:00:00.000Z
sensor.mp8_temperature,24.296094951555556,2024-04-10T19:00:00.000Z
sensor.mp8_temperature,23.867643285944443,2024-04-10T20:00:00.000Z
sensor.mp8_temperature,24.104730623555554,2024-04-10T21:00:00.000Z
sensor.mp8_temperature,21.198109622638892,2024-04-10T22:00:00.000Z
sensor.mp8_temperature,20.982626330833337,2024-04-10T23:00:00.000Z
sensor.mp8_temperature,20.098606588833334,2024-04-11T00:00:00.000Z
sensor.mp8_temperature,19.36651753875,2024-04-11T01:00:00.000Z
sensor.mp8_temperature,19.0179974175,2024-04-11T02:00:00.000Z
sensor.mp8_temperature,18.463812183833333,2024-04-11T03:00:00.000Z
sensor.mp8_temperature,18.18821120138889,2024-04-11T04:00:00.000Z
sensor.mp8_temperature,17.706611880833332,2024-04-11T05:00:00.000Z
sensor.mp8_temperature,17.300287443333332,2024-04-11T06:00:00.000Z
sensor.mp8_temperature,16.95626162266196,2024-04-11T07:00:00.000Z
sensor.mp8_temperature,14.774658650861111,2024-04-11T08:00:00.000Z
sensor.mp8_temperature,12.713746518694444,2024-04-11T09:00:00.000Z
sensor.mp8_temperature,11.493373627277776,2024-04-11T10:00:00.000Z
sensor.mp8_temperature,11.308800946833331,2024-04-11T11:00:00.000Z
sensor.mp8_temperature,11.04994156,2024-04-11T12:00:00.000Z
sensor.mp8_temperature,11.687175001583332,2024-04-11T13:00:00.000Z
sensor.mp8_temperature,12.508212241166667,2024-04-11T14:00:00.000Z
sensor.mp8_temperature,12.7197807285,2024-04-11T15:00:00.000Z
sensor.mp8_temperature,13.08930308638889,2024-04-11T16:00:00.000Z
sensor.mp8_temperature,13.826698347666666,2024-04-11T17:00:00.000Z
sensor.mp8_temperature,14.104902617777777,2024-04-11T18:00:00.000Z
sensor.mp8_temperature,14.845458125166667,2024-04-11T19:00:00.000Z
sensor.mp8_temperature,15.488368417833334,2024-04-11T20:00:00.000Z
sensor.mp8_temperature,15.769744305416667,2024-04-11T21:00:00.000Z
sensor.mp8_temperature,16.1,2024-04-11T22:00:00.000Z
sensor.mp8_temperature,16.322686656166667,2024-04-11T23:00:00.000Z
sensor.mp8_temperature,16.950092455555556,2024-04-12T00:00:00.000Z
sensor.mp8_temperature,16.679981374333334,2024-04-12T01:00:00.000Z
sensor.mp8_temperature,16.159311122833333,2024-04-12T02:00:00.000Z
sensor.mp8_temperature,15.932989781944444,2024-04-12T03:00:00.000Z
sensor.mp8_temperature,15.100601864,2024-04-12T04:00:00.000Z
sensor.mp8_temperature,15.359028918833333,2024-04-12T05:00:00.000Z
sensor.mp8_temperature,15.833767550277777,2024-04-12T06:00:00.000Z
sensor.mp8_temperature,15.68163705986111,2024-04-12T07:00:00.000Z
sensor.mp8_temperature,15.618464471527778,2024-04-12T08:00:00.000Z
sensor.mp8_temperature,15.6,2024-04-12T09:00:00.000Z
sensor.mp8_temperature,16.064722463055556,2024-04-12T10:00:00.000Z
sensor.mp8_temperature,14.717214053944446,2024-04-12T11:00:00.000Z
sensor.mp8_temperature,11.391122777583332,2024-04-12T12:00:00.000Z
sensor.mp8_temperature,10.883622700972223,2024-04-12T13:00:00.000Z
sensor.mp8_temperature,10.6,2024-04-12T14:00:00.000Z
sensor.mp8_temperature,11.03994691113889,2024-04-12T15:00:00.000Z
sensor.mp8_temperature,11.805188580249999,2024-04-12T16:00:00.000Z
sensor.mp8_temperature,12.393175584666666,2024-04-12T17:00:00.000Z
sensor.mp8_temperature,12.719932158166666,2024-04-12T18:00:00.000Z
sensor.mp8_temperature,12.662427578944445,2024-04-12T19:00:00.000Z
sensor.mp8_temperature,12.240015199333333,2024-04-12T20:00:00.000Z
sensor.mp8_temperature,12.399978564,2024-04-12T21:00:00.000Z
sensor.mp8_temperature,11.862552457388889,2024-04-12T22:00:00.000Z
sensor.mp8_temperature,10.938886770833333,2024-04-12T23:00:00.000Z
sensor.mp8_temperature,9.677372859638888,2024-04-13T00:00:00.000Z
sensor.mp8_temperature,8.912899517083334,2024-04-13T01:00:00.000Z
sensor.mp8_temperature,8.5366557315,2024-04-13T02:00:00.000Z
sensor.mp8_temperature,8.3,2024-04-13T03:00:00.000Z
sensor.mp8_temperature,8.3,2024-04-13T04:00:00.000Z
sensor.mp8_temperature,8.017730022083333,2024-04-13T05:00:00.000Z
sensor.mp8_temperature,7.639993010666667,2024-04-13T06:00:00.000Z
sensor.mp8_temperature,7.258997681,2024-04-13T07:00:00.000Z
sensor.mp8_temperature,7.439002258333333,2024-04-13T08:00:00.000Z
sensor.mp8_temperature,7.224824241666667,2024-04-13T09:00:00.000Z
