  Yr, Mn,    Date,      Date,     18O,seasonally,        fit,  seasonally,      18O, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          , per-mil,  per-mil,    per-mil,  per-mil,   per-mil,  per-mil
2000, 04,   36631, 2000.2896,     0.29,     0.23,       0.32,     0.26,       0.29,     0.23
2000, 05,   36661, 2000.3716,     0.34,     0.25,       0.35,     0.27,       0.34,     0.25
2000, 06,   36692, 2000.4563,     0.36,     0.22,       0.41,     0.27,       0.36,     0.22
2000, 07,   36722, 2000.5383,     0.46,     0.31,       0.44,     0.28,       0.46,     0.31
2000, 08,   36753, 2000.6230,     0.47,     0.39,       0.37,     0.29,       0.47,     0.39
2000, 09,   36784, 2000.7077,     0.31,     0.38,       0.23,     0.29,       0.31,     0.38
2000, 10,   36814, 2000.7896,     0.07,     0.26,       0.10,     0.30,       0.07,     0.26
2000, 11,   36845, 2000.8743,     0.05,     0.28,       0.07,     0.30,       0.05,     0.28
2000, 12,   36875, 2000.9563,     0.19,     0.33,       0.16,     0.31,       0.19,     0.33
2001, 01,   36906, 2001.0411,     0.19,     0.20,       0.30,     0.31,       0.19,     0.20
2001, 02,   36937, 2001.1260,     0.42,     0.36,       0.38,     0.32,       0.42,     0.36
2001, 03,   36965, 2001.2027,     0.34,     0.27,       0.40,     0.33,       0.34,     0.27
2001, 04,   36996, 2001.2877,     0.35,     0.29,       0.40,     0.34,       0.35,     0.29
2001, 05,   37026, 2001.3699,     0.47,     0.39,       0.44,     0.35,       0.47,     0.39
2001, 06,   37057, 2001.4548,     0.47,     0.33,       0.51,     0.37,       0.47,     0.33
2001, 07,   37087, 2001.5370,     0.47,     0.32,       0.54,     0.38,       0.47,     0.32
2001, 08,   37118, 2001.6219,     0.59,     0.50,       0.48,     0.40,       0.59,     0.50
2001, 09,   37149, 2001.7068,     0.32,     0.39,       0.34,     0.41,       0.32,     0.39
2001, 10,   37179, 2001.7890,     0.26,     0.46,       0.22,     0.42,       0.26,     0.46
2001, 11,   37210, 2001.8740,     0.20,     0.43,       0.21,     0.44,       0.20,     0.43
2001, 12,   37240, 2001.9562,     0.25,     0.39,       0.31,     0.45,       0.25,     0.39
2002, 01,   37271, 2002.0411,     0.43,     0.45,       0.45,     0.46,       0.43,     0.45
2002, 02,   37302, 2002.1260,     0.48,     0.42,       0.54,     0.48,       0.48,     0.42
2002, 03,   37330, 2002.2027,     0.59,     0.51,       0.56,     0.49,       0.59,     0.51
2002, 04,   37361, 2002.2877,     0.66,     0.60,       0.57,     0.51,       0.66,     0.60
2002, 05,   37391, 2002.3699,     0.53,     0.45,       0.60,     0.52,       0.53,     0.45
2002, 06,   37422, 2002.4548,     0.61,     0.47,       0.67,     0.53,       0.61,     0.47
2002, 07,   37452, 2002.5370,     0.68,     0.52,       0.70,     0.54,       0.68,     0.52
2002, 08,   37483, 2002.6219,     0.74,     0.65,       0.64,     0.55,       0.74,     0.65
2002, 09,   37514, 2002.7068,     0.49,     0.56,       0.49,     0.56,       0.49,     0.56
2002, 10,   37544, 2002.7890,     0.32,     0.52,       0.36,     0.56,       0.32,     0.52
2002, 11,   37575, 2002.8740,     0.44,     0.67,       0.33,     0.56,       0.44,     0.67
2002, 12,   37605, 2002.9562,     0.35,     0.50,       0.41,     0.56,       0.35,     0.50
2003, 01,   37636, 2003.0411,     0.57,     0.58,       0.54,     0.55,       0.57,     0.58
2003, 02,   37667, 2003.1260,     0.57,     0.51,       0.61,     0.55,       0.57,     0.51
2003, 03,   37695, 2003.2027,     0.61,     0.54,       0.61,     0.54,       0.61,     0.54
2003, 04,   37726, 2003.2877,     0.66,     0.60,       0.58,     0.52,       0.66,     0.60
2003, 05,   37756, 2003.3699,     0.67,     0.58,       0.59,     0.50,       0.67,     0.58
2003, 06,   37787, 2003.4548,     0.61,     0.48,       0.62,     0.49,       0.61,     0.48
2003, 07,   37817, 2003.5370,     0.69,     0.52,       0.63,     0.46,       0.69,     0.52
2003, 08,   37848, 2003.6219,     0.75,     0.67,       0.53,     0.44,       0.75,     0.67
2003, 09,   37879, 2003.7068,     0.26,     0.33,       0.36,     0.42,       0.26,     0.33
2003, 10,   37909, 2003.7890,     0.08,     0.28,       0.21,     0.41,       0.08,     0.28
2003, 11,   37940, 2003.8740,    -0.04,     0.19,       0.16,     0.39,      -0.04,     0.19
2003, 12,   37970, 2003.9562,     0.16,     0.30,       0.24,     0.39,       0.16,     0.30
2004, 01,   38001, 2004.0410,     0.38,     0.40,       0.37,     0.39,       0.38,     0.40
2004, 02,   38032, 2004.1257,     0.45,     0.39,       0.45,     0.39,       0.45,     0.39
2004, 03,   38061, 2004.2049,     0.39,     0.32,       0.47,     0.39,       0.39,     0.32
2004, 04,   38092, 2004.2896,     0.50,     0.44,       0.46,     0.40,       0.50,     0.44
2004, 05,   38122, 2004.3716,     0.57,     0.49,       0.50,     0.41,       0.57,     0.49
2004, 06,   38153, 2004.4563,     0.50,     0.36,       0.56,     0.42,       0.50,     0.36
2004, 07,   38183, 2004.5383,     0.64,     0.48,       0.59,     0.43,       0.64,     0.48
2004, 08,   38214, 2004.6230,     0.61,     0.53,       0.53,     0.44,       0.61,     0.53
2004, 09,   38245, 2004.7077,     0.43,     0.50,       0.38,     0.45,       0.43,     0.50
2004, 10,   38275, 2004.7896,     0.23,     0.43,       0.24,     0.45,       0.23,     0.43
2004, 11,   38306, 2004.8743,     0.31,     0.54,       0.21,     0.45,       0.31,     0.54
2004, 12,   38336, 2004.9563,     0.36,     0.50,       0.30,     0.44,       0.36,     0.50
2005, 01,   38367, 2005.0411,     0.38,     0.40,       0.42,     0.44,       0.38,     0.40
2005, 02,   38398, 2005.1260,     0.43,     0.36,       0.49,     0.43,       0.43,     0.36
2005, 03,   38426, 2005.2027,     0.44,     0.37,       0.49,     0.42,       0.44,     0.37
2005, 04,   38457, 2005.2877,     0.51,     0.45,       0.47,     0.41,       0.51,     0.45
2005, 05,   38487, 2005.3699,     0.51,     0.42,       0.48,     0.39,       0.51,     0.42
2005, 06,   38518, 2005.4548,     0.49,     0.35,       0.52,     0.38,       0.49,     0.35
2005, 07,   38548, 2005.5370,     0.64,     0.48,       0.53,     0.37,       0.64,     0.48
2005, 08,   38579, 2005.6219,     0.42,     0.33,       0.44,     0.36,       0.42,     0.33
2005, 09,   38610, 2005.7068,     0.17,     0.23,       0.28,     0.34,       0.17,     0.23
2005, 10,   38640, 2005.7890,     0.01,     0.21,       0.13,     0.34,       0.01,     0.21
2005, 11,   38671, 2005.8740,     0.13,     0.36,       0.09,     0.33,       0.13,     0.36
2005, 12,   38701, 2005.9562,     0.23,     0.38,       0.17,     0.32,       0.23,     0.38
2006, 01,   38732, 2006.0411,     0.33,     0.34,       0.30,     0.31,       0.33,     0.34
2006, 02,   38763, 2006.1260,     0.42,     0.36,       0.37,     0.31,       0.42,     0.36
2006, 03,   38791, 2006.2027,     0.41,     0.34,       0.38,     0.30,       0.41,     0.34
2006, 04,   38822, 2006.2877,     0.39,     0.32,       0.36,     0.30,       0.39,     0.32
2006, 05,   38852, 2006.3699,     0.32,     0.23,       0.38,     0.29,       0.32,     0.23
2006, 06,   38883, 2006.4548,     0.33,     0.19,       0.43,     0.29,       0.33,     0.19
2006, 07,   38913, 2006.5370,     0.45,     0.28,       0.45,     0.29,       0.45,     0.28
2006, 08,   38944, 2006.6219,     0.41,     0.32,       0.38,     0.29,       0.41,     0.32
2006, 09,   38975, 2006.7068,     0.17,     0.24,       0.23,     0.29,       0.17,     0.24
2006, 10,   39005, 2006.7890,     0.09,     0.29,       0.09,     0.30,       0.09,     0.29
2006, 11,   39036, 2006.8740,     0.17,     0.41,       0.07,     0.30,       0.17,     0.41
2006, 12,   39066, 2006.9562,     0.18,     0.33,       0.16,     0.31,       0.18,     0.33
2007, 01,   39097, 2007.0411,     0.31,     0.33,       0.29,     0.31,       0.31,     0.33
2007, 02,   39128, 2007.1260,     0.27,     0.21,       0.38,     0.32,       0.27,     0.21
2007, 03,   39156, 2007.2027,     0.38,     0.31,       0.40,     0.32,       0.38,     0.31
2007, 04,   39187, 2007.2877,     0.38,     0.31,       0.39,     0.33,       0.38,     0.31
2007, 05,   39217, 2007.3699,     0.45,     0.37,       0.42,     0.33,       0.45,     0.37
2007, 06,   39248, 2007.4548,     0.46,     0.32,       0.48,     0.34,       0.46,     0.32
2007, 07,   39278, 2007.5370,     0.55,     0.39,       0.51,     0.34,       0.55,     0.39
2007, 08,   39309, 2007.6219,     0.45,     0.36,       0.44,     0.35,       0.45,     0.36
2007, 09,   39340, 2007.7068,     0.30,     0.37,       0.28,     0.35,       0.30,     0.37
2007, 10,   39370, 2007.7890,     0.12,     0.32,       0.14,     0.35,       0.12,     0.32
2007, 11,   39401, 2007.8740,     0.12,     0.36,       0.11,     0.35,       0.12,     0.36
2007, 12,   39431, 2007.9562,     0.21,     0.36,       0.20,     0.34,       0.21,     0.36
2008, 01,   39462, 2008.0410,     0.31,     0.32,       0.32,     0.34,       0.31,     0.32
2008, 02,   39493, 2008.1257,     0.42,     0.36,       0.40,     0.33,       0.42,     0.36
2008, 03,   39522, 2008.2049,     0.41,     0.34,       0.40,     0.33,       0.41,     0.34
2008, 04,   39553, 2008.2896,     0.42,     0.35,       0.38,     0.32,       0.42,     0.35
2008, 05,   39583, 2008.3716,     0.39,     0.30,       0.39,     0.31,       0.39,     0.30
2008, 06,   39614, 2008.4563,     0.43,     0.29,       0.44,     0.29,       0.43,     0.29
2008, 07,   39644, 2008.5383,     0.44,     0.27,       0.44,     0.28,       0.44,     0.27
2008, 08,   39675, 2008.6230,     0.34,     0.25,       0.35,     0.27,       0.34,     0.25
2008, 09,   39706, 2008.7077,     0.31,     0.38,       0.18,     0.25,       0.31,     0.38
2008, 10,   39736, 2008.7896,    -0.07,     0.14,       0.03,     0.24,      -0.07,     0.14
2008, 11,   39767, 2008.8743,     0.09,     0.33,      -0.02,     0.22,       0.09,     0.33
2008, 12,   39797, 2008.9563,     0.11,     0.26,       0.06,     0.21,       0.11,     0.26
2009, 01,   39828, 2009.0411,     0.16,     0.17,       0.18,     0.19,       0.16,     0.17
2009, 02,   39859, 2009.1260,     0.26,     0.19,       0.25,     0.18,       0.26,     0.19
2009, 03,   39887, 2009.2027,     0.16,     0.08,       0.25,     0.18,       0.16,     0.08
2009, 04,   39918, 2009.2877,     0.15,     0.09,       0.24,     0.18,       0.15,     0.09
2009, 05,   39948, 2009.3699,     0.21,     0.13,       0.27,     0.18,       0.21,     0.13
2009, 06,   39979, 2009.4548,     0.23,     0.08,       0.34,     0.19,       0.23,     0.08
2009, 07,   40009, 2009.5370,     0.21,     0.05,       0.37,     0.21,       0.21,     0.05
2009, 08,   40040, 2009.6219,     0.35,     0.26,       0.31,     0.22,       0.35,     0.26
2009, 09,   40071, 2009.7068,     0.15,     0.22,       0.17,     0.24,       0.15,     0.22
2009, 10,   40101, 2009.7890,     0.10,     0.31,       0.05,     0.26,       0.10,     0.31
2009, 11,   40132, 2009.8740,     0.16,     0.40,       0.04,     0.28,       0.16,     0.40
2009, 12,   40162, 2009.9562,     0.42,     0.57,       0.13,     0.28,       0.42,     0.57
2010, 01,   40193, 2010.0411,     0.34,     0.36,       0.27,     0.29,       0.34,     0.36
2010, 02,   40224, 2010.1260,     0.44,     0.38,       0.35,     0.28,       0.44,     0.38
2010, 03,   40252, 2010.2027,     0.29,     0.22,       0.35,     0.27,       0.29,     0.22
2010, 04,   40283, 2010.2877,     0.39,     0.33,       0.32,     0.26,       0.39,     0.33
2010, 05,   40313, 2010.3699,     0.40,     0.32,       0.33,     0.24,       0.40,     0.32
2010, 06,   40344, 2010.4548,     0.39,     0.24,       0.37,     0.22,       0.39,     0.24
2010, 07,   40374, 2010.5370,     0.39,     0.23,       0.37,     0.20,       0.39,     0.23
2010, 08,   40405, 2010.6219,     0.21,     0.12,       0.27,     0.18,       0.21,     0.12
2010, 09,   40436, 2010.7068,    -0.04,     0.03,       0.09,     0.16,      -0.04,     0.03
2010, 10,   40466, 2010.7890,    -0.22,    -0.01,      -0.07,     0.14,      -0.22,    -0.01
2010, 11,   40497, 2010.8740,    -0.21,     0.03,      -0.11,     0.13,      -0.21,     0.03
2010, 12,   40527, 2010.9562,     0.10,     0.25,      -0.03,     0.12,       0.10,     0.25
2011, 01,   40558, 2011.0411,     0.01,     0.03,       0.10,     0.12,       0.01,     0.03
2011, 02,   40589, 2011.1260,     0.17,     0.10,       0.19,     0.12,       0.17,     0.10
2011, 03,   40617, 2011.2027,     0.22,     0.15,       0.20,     0.12,       0.22,     0.15
2011, 04,   40648, 2011.2877,     0.27,     0.21,       0.19,     0.13,       0.27,     0.21
2011, 05,   40678, 2011.3699,     0.26,     0.17,       0.22,     0.13,       0.26,     0.17
2011, 06,   40709, 2011.4548,     0.32,     0.18,       0.28,     0.14,       0.32,     0.18
2011, 07,   40739, 2011.5370,     0.20,     0.03,       0.31,     0.14,       0.20,     0.03
2011, 08,   40770, 2011.6219,     0.29,     0.20,       0.24,     0.15,       0.29,     0.20
2011, 09,   40801, 2011.7068,     0.09,     0.16,       0.09,     0.16,       0.09,     0.16
2011, 10,   40831, 2011.7890,    -0.06,     0.15,      -0.04,     0.17,      -0.06,     0.15
2011, 11,   40862, 2011.8740,    -0.02,     0.22,      -0.06,     0.18,      -0.02,     0.22
2011, 12,   40892, 2011.9562,     0.03,     0.18,       0.04,     0.19,       0.03,     0.18
2012, 01,   40923, 2012.0410,     0.12,     0.14,       0.19,     0.20,       0.12,     0.14
2012, 02,   40954, 2012.1257,     0.23,     0.16,       0.29,     0.22,       0.23,     0.16
2012, 03,   40983, 2012.2049,     0.29,     0.22,       0.31,     0.24,       0.29,     0.22
2012, 04,   41014, 2012.2896,     0.30,     0.23,       0.32,     0.25,       0.30,     0.23
2012, 05,   41044, 2012.3716,     0.41,     0.33,       0.36,     0.27,       0.41,     0.33
2012, 06,   41075, 2012.4563,     0.41,     0.26,       0.43,     0.28,       0.41,     0.26
2012, 07,   41105, 2012.5383,     0.49,     0.32,       0.47,     0.30,       0.49,     0.32
2012, 08,   41136, 2012.6230,     0.49,     0.40,       0.40,     0.31,       0.49,     0.40
2012, 09,   41167, 2012.7077,     0.21,     0.28,       0.25,     0.32,       0.21,     0.28
2012, 10,   41197, 2012.7896,     0.11,     0.32,       0.11,     0.32,       0.11,     0.32
2012, 11,   41228, 2012.8743,     0.24,     0.48,       0.08,     0.33,       0.24,     0.48
2012, 12,   41258, 2012.9563,     0.10,     0.26,       0.17,     0.33,       0.10,     0.26
2013, 01,   41289, 2013.0411,     0.27,     0.29,       0.31,     0.32,       0.27,     0.29
2013, 02,   41320, 2013.1260,     0.43,     0.36,       0.39,     0.32,       0.43,     0.36
2013, 03,   41348, 2013.2027,     0.44,     0.36,       0.39,     0.32,       0.44,     0.36
2013, 04,   41379, 2013.2877,     0.51,     0.44,       0.37,     0.31,       0.51,     0.44
2013, 05,   41409, 2013.3699,     0.43,     0.35,       0.39,     0.30,       0.43,     0.35
2013, 06,   41440, 2013.4548,     0.40,     0.26,       0.44,     0.29,       0.40,     0.26
2013, 07,   41470, 2013.5370,     0.36,     0.19,       0.45,     0.28,       0.36,     0.19
2013, 08,   41501, 2013.6219,     0.29,     0.23,       0.33,     0.26,       0.29,     0.23
2013, 09,   41532, 2013.7068,    -0.01,     0.08,       0.17,     0.26,      -0.01,     0.08
2013, 10,   41562, 2013.7890,    -0.02,     0.19,       0.05,     0.26,      -0.02,     0.19
2013, 11,   41593, 2013.8740,     0.09,     0.32,       0.04,     0.26,       0.09,     0.32
2013, 12,   41623, 2013.9562,     0.16,     0.29,       0.14,     0.27,       0.16,     0.29
2014, 01,   41654, 2014.0411,     0.28,     0.29,       0.27,     0.28,       0.28,     0.29
2014, 02,   41685, 2014.1260,     0.39,     0.33,       0.35,     0.29,       0.39,     0.33
2014, 03,   41713, 2014.2027,     0.38,     0.31,       0.36,     0.29,       0.38,     0.31
2014, 04,   41744, 2014.2877,     0.36,     0.28,       0.37,     0.29,       0.36,     0.28
2014, 05,   41774, 2014.3699,     0.41,     0.31,       0.40,     0.30,       0.41,     0.31
2014, 06,   41805, 2014.4548,     0.43,     0.28,       0.45,     0.30,       0.43,     0.28
2014, 07,   41835, 2014.5370,     0.43,     0.27,       0.46,     0.30,       0.43,     0.27
2014, 08,   41866, 2014.6219,     0.35,     0.28,       0.38,     0.31,       0.35,     0.28
2014, 09,   41897, 2014.7068,     0.20,     0.29,       0.22,     0.31,       0.20,     0.29
2014, 10,   41927, 2014.7890,     0.23,     0.45,       0.11,     0.32,       0.23,     0.45
2014, 11,   41958, 2014.8740,     0.11,     0.35,       0.09,     0.32,       0.11,     0.35
2014, 12,   41988, 2014.9562,     0.07,     0.22,       0.18,     0.33,       0.07,     0.22
2015, 01,   42019, 2015.0411,     0.34,     0.38,       0.31,     0.34,       0.34,     0.38
2015, 02,   42050, 2015.1260,     0.45,     0.40,       0.40,     0.35,       0.45,     0.40
2015, 03,   42078, 2015.2027,     0.49,     0.42,       0.43,     0.36,       0.49,     0.42
2015, 04,   42109, 2015.2877,     0.40,     0.32,       0.45,     0.37,       0.40,     0.32
2015, 05,   42139, 2015.3699,     0.48,     0.38,       0.48,     0.37,       0.48,     0.38
2015, 06,   42170, 2015.4548,     0.52,     0.36,       0.54,     0.39,       0.52,     0.36
2015, 07,   42200, 2015.5370,     0.48,     0.31,       0.57,     0.40,       0.48,     0.31
2015, 08,   42231, 2015.6219,     0.53,     0.44,       0.51,     0.42,       0.53,     0.44
2015, 09,   42262, 2015.7068,     0.31,     0.37,       0.38,     0.45,       0.31,     0.37
2015, 10,   42292, 2015.7890,     0.30,     0.49,       0.27,     0.47,       0.30,     0.49
2015, 11,   42323, 2015.8740,     0.32,     0.56,       0.25,     0.49,       0.32,     0.56
2015, 12,   42353, 2015.9562,     0.38,     0.55,       0.34,     0.51,       0.38,     0.55
2016, 01,   42384, 2016.0410,     0.54,     0.59,       0.47,     0.52,       0.54,     0.59
2016, 02,   42415, 2016.1257,     0.55,     0.50,       0.56,     0.52,       0.55,     0.50
2016, 03,   42444, 2016.2049,     0.58,     0.51,       0.59,     0.52,       0.58,     0.51
2016, 04,   42475, 2016.2896,     0.58,     0.51,       0.59,     0.52,       0.58,     0.51
2016, 05,   42505, 2016.3716,     0.55,     0.44,       0.62,     0.52,       0.55,     0.44
2016, 06,   42536, 2016.4563,     0.66,     0.50,       0.68,     0.52,       0.66,     0.50
2016, 07,   42566, 2016.5383,     0.75,     0.58,       0.69,     0.52,       0.75,     0.58
2016, 08,   42597, 2016.6230,     0.71,     0.62,       0.61,     0.51,       0.71,     0.62
2016, 09,   42628, 2016.7077,     0.35,     0.41,       0.45,     0.51,       0.35,     0.41
2016, 10,   42658, 2016.7896,     0.23,     0.43,       0.31,     0.51,       0.23,     0.43
2016, 11,   42689, 2016.8743,     0.23,     0.47,       0.27,     0.51,       0.23,     0.47
2016, 12,   42719, 2016.9563,     0.43,     0.60,       0.35,     0.51,       0.43,     0.60
2017, 01,   42750, 2017.0411,     0.48,     0.53,       0.47,     0.51,       0.48,     0.53
2017, 02,   42781, 2017.1260,     0.58,     0.54,       0.55,     0.51,       0.58,     0.54
2017, 03,   42809, 2017.2027,     0.54,     0.48,       0.56,     0.50,       0.54,     0.48
2017, 04,   42840, 2017.2877,     0.50,     0.43,       0.56,     0.49,       0.50,     0.43
2017, 05,   42870, 2017.3699,     0.66,     0.56,       0.58,     0.48,       0.66,     0.56
2017, 06,   42901, 2017.4548,     0.53,     0.37,       0.63,     0.47,       0.53,     0.37
2017, 07,   42931, 2017.5370,     0.60,     0.43,       0.63,     0.46,       0.60,     0.43
2017, 08,   42962, 2017.6219,     0.67,     0.58,       0.54,     0.45,       0.67,     0.58
2017, 09,   42993, 2017.7068,     0.39,     0.45,       0.38,     0.44,       0.39,     0.45
2017, 10,   43023, 2017.7890,     0.14,     0.33,       0.23,     0.43,       0.14,     0.33
2017, 11,   43054, 2017.8740,     0.16,     0.39,       0.18,     0.41,       0.16,     0.39
2017, 12,   43084, 2017.9562,     0.34,     0.51,       0.24,     0.41,       0.34,     0.51
2018, 01,   43115, 2018.0411,     0.29,     0.34,       0.35,     0.40,       0.29,     0.34
2018, 02,   43146, 2018.1260,     0.40,     0.36,       0.44,     0.40,       0.40,     0.36
2018, 03,   43174, 2018.2027,     0.42,     0.36,       0.46,     0.40,       0.42,     0.36
2018, 04,   43205, 2018.2877,     0.51,     0.44,       0.48,     0.41,       0.51,     0.44
2018, 05,   43235, 2018.3699,     0.50,     0.39,       0.52,     0.42,       0.50,     0.39
2018, 06,   43266, 2018.4548,     0.52,     0.36,       0.59,     0.43,       0.52,     0.36
2018, 07,   43296, 2018.5370,     0.61,     0.42,       0.62,     0.44,       0.61,     0.42
2018, 08,   43327, 2018.6219,     0.69,     0.58,       0.55,     0.44,       0.69,     0.58
2018, 09,   43358, 2018.7068,     0.41,     0.47,       0.38,     0.43,       0.41,     0.47
2018, 10,   43388, 2018.7890,     0.14,     0.33,       0.22,     0.42,       0.14,     0.33
2018, 11,   43419, 2018.8740,     0.23,     0.47,       0.16,     0.41,       0.23,     0.47
2018, 12,   43449, 2018.9562,     0.33,     0.50,       0.21,     0.39,       0.33,     0.50
2019, 01,   43480, 2019.0411,     0.10,     0.15,       0.32,     0.37,       0.10,     0.15
2019, 02,   43511, 2019.1260,      NaN,      NaN,       0.50,     0.42,       0.50,     0.42
2019, 03,   43539, 2019.2027,     0.51,     0.45,       0.43,     0.37,       0.51,     0.45
2019, 04,   43570, 2019.2877,     0.47,     0.41,       0.44,     0.38,       0.47,     0.41
2019, 05,   43600, 2019.3699,     0.46,     0.35,       0.49,     0.38,       0.46,     0.35
2019, 06,   43631, 2019.4548,     0.60,     0.43,       0.56,     0.38,       0.60,     0.43
2019, 07,   43661, 2019.5370,     0.48,     0.28,       0.58,     0.39,       0.48,     0.28
2019, 08,   43692, 2019.6219,     0.54,     0.42,       0.50,     0.39,       0.54,     0.42
2019, 09,   43723, 2019.7068,     0.50,     0.56,       0.33,     0.39,       0.50,     0.56
2019, 10,   43753, 2019.7890,     0.15,     0.35,       0.18,     0.38,       0.15,     0.35
2019, 11,   43784, 2019.8740,     0.12,     0.37,       0.13,     0.38,       0.12,     0.37
2019, 12,   43814, 2019.9562,     0.19,     0.37,       0.19,     0.37,       0.19,     0.37
2020, 01,   43845, 2020.0410,     0.18,     0.23,       0.32,     0.37,       0.18,     0.23
2020, 02,   43876, 2020.1257,     0.37,     0.33,       0.41,     0.38,       0.37,     0.33
2020, 03,   43905, 2020.2049,     0.49,     0.43,       0.44,     0.38,       0.49,     0.43
2020, 04,   43936, 2020.2896,     0.51,     0.45,       0.45,     0.39,       0.51,     0.45
2020, 05,   43966, 2020.3716,     0.58,     0.47,       0.49,     0.39,       0.58,     0.47
2020, 06,   43997, 2020.4563,     0.67,     0.49,       0.55,     0.38,       0.67,     0.49
2020, 07,   44027, 2020.5383,     0.54,     0.34,       0.56,     0.36,       0.54,     0.34
2020, 08,   44058, 2020.6230,     0.41,     0.29,       0.45,     0.34,       0.41,     0.29
2020, 09,   44089, 2020.7077,     0.25,     0.30,       0.25,     0.31,       0.25,     0.30
2020, 10,   44119, 2020.7896,     0.03,     0.24,       0.08,     0.29,       0.03,     0.24
2020, 11,   44150, 2020.8743,    -0.08,     0.18,       0.00,     0.26,      -0.08,     0.18
2020, 12,   44180, 2020.9563,     0.24,     0.42,       0.06,     0.24,       0.24,     0.42
2021, 01,   44211, 2021.0411,     0.15,     0.21,       0.16,     0.22,       0.15,     0.21
2021, 02,   44242, 2021.1260,     0.22,     0.18,       0.23,     0.20,       0.22,     0.18
2021, 03,   44270, 2021.2027,     0.16,     0.10,       0.24,     0.18,       0.16,     0.10
2021, 04,   44301, 2021.2877,     0.27,     0.21,       0.24,     0.17,       0.27,     0.21
2021, 05,   44331, 2021.3699,     0.37,     0.26,       0.28,     0.17,       0.37,     0.26
2021, 06,   44362, 2021.4548,     0.31,     0.13,       0.36,     0.18,       0.31,     0.13
2021, 07,   44392, 2021.5370,     0.30,     0.09,       0.39,     0.19,       0.30,     0.09
2021, 08,   44423, 2021.6219,     0.39,     0.27,       0.32,     0.20,       0.39,     0.27
2021, 09,   44454, 2021.7068,     0.11,     0.17,       0.17,     0.22,       0.11,     0.17
2021, 10,   44484, 2021.7890,     0.01,     0.22,       0.03,     0.24,       0.01,     0.22
2021, 11,   44515, 2021.8740,     0.08,     0.34,      -0.01,     0.26,       0.08,     0.34
2021, 12,   44545, 2021.9562,     0.04,     0.23,       0.08,     0.27,       0.04,     0.23
2022, 01,   44576, 2022.0411,     0.35,     0.40,       0.22,     0.28,       0.35,     0.40
2022, 02,   44607, 2022.1260,     0.19,     0.16,       0.32,     0.28,       0.19,     0.16
2022, 03,   44635, 2022.2027,     0.40,     0.34,       0.34,     0.28,       0.40,     0.34
2022, 04,   44666, 2022.2877,     0.47,     0.40,       0.35,     0.28,       0.47,     0.40
2022, 05,   44696, 2022.3699,     0.36,     0.25,       0.39,     0.28,       0.36,     0.25
2022, 06,   44727, 2022.4548,     0.35,     0.16,       0.46,     0.27,       0.35,     0.16
2022, 07,   44757, 2022.5370,     0.61,     0.40,       0.48,     0.27,       0.61,     0.40
2022, 08,   44788, 2022.6219,     0.51,     0.39,       0.38,     0.26,       0.51,     0.39
2022, 09,   44819, 2022.7068,     0.04,     0.10,       0.19,     0.25,       0.04,     0.10
2022, 10,   44849, 2022.7890,    -0.12,     0.10,       0.03,     0.25,      -0.12,     0.10
2022, 11,   44880, 2022.8740,     0.09,     0.36,      -0.02,     0.25,       0.09,     0.36
2022, 12,   44910, 2022.9562,      NaN,      NaN,       0.06,     0.25,       0.06,     0.25
