"   Sample,Sample,    Excel,   Sample, NC,FGC,     CO2, NM,FGM,     CH4, NO,FGO,     CO, N13,FG3,13C-CO2,N18,FG8,18O-CO2,N14,FG4,14C-CO2"
"     Date,  Time,     Date,     Date,"
1998-05-29, 09:49, 35944.41, 1998.407,  3,  0,  369.53,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.191,  2,  0,  0.549,  0,  9,    NaN
1998-06-05, 09:49, 35951.41, 1998.426,  3,  0,  370.05,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.278,  1,  0,  0.449,  0,  9,    NaN
1998-06-12, 09:40, 35958.40, 1998.445,  3,  0,  368.26,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.201,  1,  0,  0.486,  0,  9,    NaN
1998-06-19, 09:48, 35965.41, 1998.464,  3,  0,  368.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.157,  1,  0,  0.561,  0,  9,    NaN
1998-06-26, 09:44, 35972.41, 1998.483,  3,  0,  368.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.143,  1,  0,  0.572,  0,  9,    NaN
1998-07-02, 09:40, 35978.40, 1998.500,  3,  0,  367.87,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.125,  1,  0,  0.622,  0,  9,    NaN
1998-07-10, 09:53, 35986.41, 1998.522,  3,  0,  368.12,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.137,  1,  0,  0.461,  0,  9,    NaN
1998-07-17, 09:43, 35993.40, 1998.541,  2,  0,  366.75,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.060,  1,  0,  0.676,  0,  9,    NaN
1998-07-23, 08:58, 35999.37, 1998.557,  3,  0,  367.65,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.094,  2,  0,  0.555,  0,  9,    NaN
1998-07-31, 09:38, 36007.40, 1998.579,  3,  0,  366.91,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.078,  2,  0,  0.570,  0,  9,    NaN
1998-08-07, 09:40, 36014.40, 1998.598,  3,  0,  366.30,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.018,  2,  0,  0.624,  0,  9,    NaN
1998-08-14, 09:43, 36021.40, 1998.618,  3,  0,  366.09,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.024,  2,  0,  0.672,  0,  9,    NaN
1998-08-21, 09:46, 36028.41, 1998.637,  3,  0,  364.45,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.903,  2,  0,  0.429,  0,  9,    NaN
1998-08-28, 09:47, 36035.41, 1998.656,  3,  0,  363.93,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.911,  2,  0,  0.354,  0,  9,    NaN
1998-09-04, 09:58, 36042.42, 1998.675,  3,  0,  364.78,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.933,  2,  0,  0.640,  0,  9,    NaN
1998-09-11, 09:53, 36049.41, 1998.694,  3,  0,  364.81,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.965,  2,  0,  0.284,  0,  9,    NaN
1998-09-18, 09:52, 36056.41, 1998.713,  3,  0,  363.84,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.880,  2,  0,  0.146,  0,  9,    NaN
1998-09-25, 09:48, 36063.41, 1998.733,  3,  0,  363.64,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.922,  2,  0,  0.163,  0,  9,    NaN
1998-10-02, 09:46, 36070.41, 1998.752,  3,  0,  363.63,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.851,  2,  0,  0.455,  0,  9,    NaN
1998-10-09, 09:42, 36077.40, 1998.771,  3,  0,  363.85,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.924,  2,  0,  0.014,  0,  9,    NaN
1998-10-16, 09:40, 36084.40, 1998.790,  3,  0,  364.11,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.883,  2,  0,  0.159,  0,  9,    NaN
1998-10-23, 09:53, 36091.41, 1998.809,  3,  0,  364.68,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.963,  2,  0,  0.070,  0,  9,    NaN
1998-10-30, 09:48, 36098.41, 1998.829,  3,  0,  364.60,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.896,  2,  0,  0.138,  0,  9,    NaN
1998-11-06, 09:52, 36105.41, 1998.848,  3,  0,  364.94,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.954,  2,  0, -0.013,  0,  9,    NaN
1998-11-13, 09:48, 36112.41, 1998.867,  3,  0,  365.64,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.939,  2,  0,  0.246,  0,  9,    NaN
1998-11-20, 09:35, 36119.40, 1998.886,  3,  0,  366.24,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.979,  2,  0,  0.027,  0,  9,    NaN
1998-11-27, 09:41, 36126.40, 1998.905,  3,  0,  365.99,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -7.964,  2,  0,  0.130,  0,  9,    NaN
1998-12-04, 09:42, 36133.40, 1998.924,  3,  0,  367.41,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.068,  2,  0, -0.169,  0,  9,    NaN
1998-12-11, 09:46, 36140.41, 1998.944,  3,  0,  367.46,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.079,  2,  0,  0.005,  0,  9,    NaN
1998-12-18, 09:28, 36147.39, 1998.963,  3,  0,  367.73,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.071,  2,  0,  0.073,  0,  9,    NaN
1998-12-23, 10:00, 36152.42, 1998.976,  3,  0,  367.60,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.076,  2,  0,  0.082,  0,  9,    NaN
1998-12-30, 09:53, 36159.41, 1998.996,  3,  0,  367.62,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.037,  2,  0,  0.230,  0,  9,    NaN
1999-01-08, 09:44, 36168.41, 1999.020,  3,  0,  367.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.020,  1,  0,  0.276,  0,  9,    NaN
1999-01-15, 09:30, 36175.40, 1999.039,  3,  0,  367.79,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.053,  2,  0,  0.317,  0,  9,    NaN
1999-01-22, 09:31, 36182.40, 1999.059,  3,  0,  367.75,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.072,  2,  0,  0.349,  0,  9,    NaN
1999-01-29, 09:44, 36189.41, 1999.078,  3,  0,  368.96,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.107,  2,  0,  0.198,  0,  9,    NaN
1999-02-05, 09:53, 36196.41, 1999.097,  3,  0,  368.56,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.095,  2,  0,  0.315,  0,  9,    NaN
1999-02-12, 09:30, 36203.40, 1999.116,  3,  0,  368.54,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.079,  2,  0,  0.408,  0,  9,    NaN
1999-02-19, 09:46, 36210.41, 1999.135,  3,  0,  368.15,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.046,  2,  0,  0.474,  0,  9,    NaN
1999-02-26, 09:34, 36217.40, 1999.155,  3,  0,  368.42,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.050,  2,  0,  0.508,  0,  9,    NaN
1999-03-05, 09:38, 36224.40, 1999.174,  3,  0,  367.46,  0,  3,     NaN,  0,  3,     NaN,  2,  5, -7.981,  2,  0,  0.592,  0,  9,    NaN
1999-03-12, 09:57, 36231.41, 1999.193,  3,  0,  370.08,  0,  3,     NaN,  0,  3,     NaN,  2,  0, -8.136,  2,  0,  0.563,  0,  9,    NaN
1999-03-19, 09:54, 36238.41, 1999.212,  3,  0,  369.90,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.171,  1,  0,  0.346,  0,  9,    NaN
1999-03-26, 09:41, 36245.40, 1999.231,  3,  0,  369.94,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.156,  1,  0,  0.403,  0,  9,    NaN
1999-04-02, 09:46, 36252.41, 1999.250,  2,  0,  370.75,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.190,  1,  0,  0.384,  0,  9,    NaN
1999-04-09, 09:34, 36259.40, 1999.270,  3,  0,  371.80,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.264,  1,  0,  0.286,  0,  9,    NaN
1999-04-16, 09:33, 36266.40, 1999.289,  3,  0,  371.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.180,  1,  0,  0.457,  0,  9,    NaN
1999-04-23, 09:30, 36273.40, 1999.308,  3,  5,  369.31,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.085,  1,  0,  0.540,  0,  9,    NaN
1999-04-30, 09:42, 36280.40, 1999.327,  3,  0,  370.39,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.128,  1,  0,  0.456,  0,  9,    NaN
1999-05-07, 09:42, 36287.40, 1999.346,  3,  0,  371.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.206,  1,  5, -0.229,  0,  9,    NaN
1999-05-14, 09:36, 36294.40, 1999.365,  3,  0,  370.86,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.173,  1,  0,  0.396,  0,  9,    NaN
1999-05-21, 09:35, 36301.40, 1999.385,  3,  0,  370.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.137,  1,  0,  0.431,  0,  9,    NaN
1999-05-28, 09:34, 36308.40, 1999.404,  3,  0,  370.41,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.153,  1,  0,  0.422,  0,  9,    NaN
1999-06-04, 09:27, 36315.39, 1999.423,  3,  0,  371.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.197,  1,  0,  0.443,  0,  9,    NaN
1999-06-11, 09:28, 36322.39, 1999.442,  3,  0,  369.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.117,  1,  0,  0.429,  0,  9,    NaN
1999-06-18, 09:29, 36329.40, 1999.461,  3,  0,  370.23,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.126,  1,  0,  0.355,  0,  9,    NaN
1999-06-25, 09:48, 36336.41, 1999.481,  3,  0,  370.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.112,  1,  0,  0.435,  0,  9,    NaN
1999-07-02, 09:56, 36343.41, 1999.500,  2,  0,  368.53,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.008,  1,  0,  0.473,  0,  9,    NaN
1999-07-09, 09:43, 36350.40, 1999.519,  3,  0,  370.32,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.126,  1,  0,  0.287,  0,  9,    NaN
1999-07-16, 09:51, 36357.41, 1999.538,  3,  0,  370.21,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.128,  1,  0,  0.144,  0,  9,    NaN
1999-07-23, 09:43, 36364.40, 1999.557,  3,  0,  368.45,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.026,  1,  0,  0.456,  0,  9,    NaN
1999-08-06, 09:36, 36378.40, 1999.596,  3,  0,  367.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.997,  1,  0,  0.300,  0,  9,    NaN
1999-08-13, 09:33, 36385.40, 1999.615,  3,  0,  366.88,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.936,  1,  0,  0.361,  0,  9,    NaN
1999-08-20, 09:44, 36392.41, 1999.634,  2,  0,  365.90,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.915,  1,  0,  0.550,  0,  9,    NaN
1999-08-27, 09:54, 36399.41, 1999.653,  3,  0,  366.08,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.933,  1,  0,  0.539,  0,  9,    NaN
1999-09-03, 09:30, 36406.40, 1999.672,  3,  5,  362.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.782,  1,  0, -0.038,  0,  9,    NaN
1999-09-10, 09:24, 36413.39, 1999.691,  3,  0,  364.46,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.827,  1,  0,  0.321,  0,  9,    NaN
1999-09-17, 09:34, 36420.40, 1999.711,  3,  0,  365.07,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.865,  1,  0,  0.222,  0,  9,    NaN
1999-09-24, 09:44, 36427.41, 1999.730,  3,  0,  364.49,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.844,  1,  0,  0.173,  0,  9,    NaN
1999-10-01, 09:24, 36434.39, 1999.749,  3,  0,  364.40,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.838,  1,  0, -0.217,  0,  9,    NaN
1999-10-08, 09:50, 36441.41, 1999.768,  3,  0,  365.28,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.854,  1,  0,  0.259,  0,  9,    NaN
1999-10-15, 09:44, 36448.41, 1999.787,  4,  0,  365.11,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.872,  1,  0, -0.078,  0,  9,    NaN
1999-10-22, 09:35, 36455.40, 1999.807,  3,  0,  365.57,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.878,  1,  0,  0.111,  0,  9,    NaN
1999-10-29, 10:00, 36462.42, 1999.826,  3,  0,  365.51,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.872,  1,  0, -0.175,  0,  9,    NaN
1999-11-05, 09:48, 36469.41, 1999.845,  3,  0,  365.81,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.897,  1,  0,  0.210,  0,  9,    NaN
1999-11-12, 09:34, 36476.40, 1999.864,  3,  0,  367.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.976,  1,  0, -0.088,  0,  9,    NaN
1999-11-19, 09:35, 36483.40, 1999.883,  3,  0,  366.54,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.917,  1,  0,  0.023,  0,  9,    NaN
1999-11-26, 09:28, 36490.39, 1999.902,  3,  0,  367.10,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.953,  1,  0,  0.067,  0,  9,    NaN
1999-12-01, 09:58, 36495.42, 1999.916,  2,  0,  368.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.025,  1,  0,  0.090,  0,  9,    NaN
1999-12-10, 09:50, 36504.41, 1999.941,  4,  0,  368.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.973,  1,  0,  0.234,  0,  9,    NaN
1999-12-17, 09:42, 36511.40, 1999.960,  3,  0,  367.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.975,  1,  0,  0.262,  0,  9,    NaN
1999-12-22, 09:39, 36516.40, 1999.974,  3,  0,  368.12,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.986,  1,  0,  0.175,  0,  9,    NaN
1999-12-29, 09:44, 36523.41, 1999.993,  3,  0,  369.30,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.084,  1,  0,  0.040,  0,  9,    NaN
2000-01-07, 09:43, 36532.40, 2000.017,  3,  0,  368.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.042,  1,  0,  0.147,  0,  9,    NaN
2000-01-14, 10:32, 36539.44, 2000.037,  3,  0,  368.85,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.037,  1,  0,  0.248,  0,  9,    NaN
2000-01-21, 09:40, 36546.40, 2000.056,  3,  0,  370.74,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.150,  1,  0,  0.057,  0,  9,    NaN
2000-01-28, 09:48, 36553.41, 2000.075,  3,  0,  370.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.092,  1,  0,  0.216,  0,  9,    NaN
2000-02-04, 09:49, 36560.41, 2000.094,  3,  0,  369.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.023,  1,  0,  0.358,  0,  9,    NaN
2000-02-11, 09:36, 36567.40, 2000.113,  3,  0,  370.18,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.057,  1,  0,  0.392,  0,  9,    NaN
2000-02-18, 09:53, 36574.41, 2000.132,  3,  0,  370.04,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.092,  1,  0,  0.298,  0,  9,    NaN
2000-02-25, 09:43, 36581.40, 2000.151,  3,  0,  370.42,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.109,  1,  0,  0.251,  0,  9,    NaN
2000-03-03, 09:36, 36588.40, 2000.170,  3,  0,  370.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.144,  1,  0,  0.098,  0,  9,    NaN
2000-03-10, 09:32, 36595.40, 2000.190,  3,  0,  369.62,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.079,  1,  0,  0.352,  0,  9,    NaN
2000-03-17, 09:52, 36602.41, 2000.209,  3,  0,  371.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.141,  1,  0,  0.543,  0,  9,    NaN
2000-03-24, 09:36, 36609.40, 2000.228,  3,  0,  370.94,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.134,  1,  0,  0.405,  0,  9,    NaN
2000-03-31, 09:35, 36616.40, 2000.247,  3,  0,  371.37,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.175,  1,  0,  0.341,  0,  9,    NaN
2000-04-07, 09:45, 36623.41, 2000.266,  3,  0,  371.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.169,  1,  0,  0.176,  0,  9,    NaN
2000-04-14, 09:39, 36630.40, 2000.285,  3,  0,  373.30,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.257,  1,  0,  0.415,  0,  9,    NaN
2000-04-21, 09:32, 36637.40, 2000.304,  3,  0,  372.01,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.206,  1,  0,  0.307,  0,  9,    NaN
2000-04-28, 09:43, 36644.40, 2000.324,  3,  0,  372.00,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.180,  1,  0,  0.278,  0,  9,    NaN
2000-05-05, 09:32, 36651.40, 2000.343,  3,  0,  371.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.134,  1,  0,  0.405,  0,  9,    NaN
2000-05-12, 09:42, 36658.40, 2000.362,  3,  0,  372.17,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.198,  1,  0,  0.307,  0,  9,    NaN
2000-05-19, 09:46, 36665.41, 2000.381,  3,  0,  371.43,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.152,  1,  0,  0.336,  0,  9,    NaN
2000-05-26, 09:32, 36672.40, 2000.400,  2,  0,  371.68,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.167,  1,  0,  0.287,  0,  9,    NaN
2000-06-02, 09:48, 36679.41, 2000.419,  3,  0,  372.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.171,  1,  0,  0.339,  0,  9,    NaN
2000-06-09, 09:35, 36686.40, 2000.438,  3,  0,  371.94,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.170,  1,  0,  0.406,  0,  9,    NaN
2000-06-16, 09:28, 36693.39, 2000.457,  3,  0,  371.34,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.114,  1,  0,  0.291,  0,  9,    NaN
2000-06-23, 09:42, 36700.40, 2000.477,  3,  0,  370.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.111,  1,  0,  0.367,  0,  9,    NaN
2000-06-30, 09:34, 36707.40, 2000.496,  3,  0,  371.22,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.129,  1,  0,  0.372,  0,  9,    NaN
2000-07-07, 09:53, 36714.41, 2000.515,  3,  0,  370.20,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.091,  1,  0,  0.419,  0,  9,    NaN
2000-07-14, 09:33, 36721.40, 2000.534,  3,  0,  370.36,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.084,  1,  0,  0.297,  0,  9,    NaN
2000-07-21, 09:33, 36728.40, 2000.553,  3,  0,  370.14,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.052,  1,  0,  0.467,  0,  9,    NaN
2000-07-28, 09:28, 36735.39, 2000.572,  3,  0,  368.96,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.002,  1,  0,  0.648,  0,  9,    NaN
2000-08-04, 09:37, 36742.40, 2000.591,  3,  0,  368.93,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.027,  1,  0,  0.511,  0,  9,    NaN
2000-08-11, 09:47, 36749.41, 2000.610,  3,  0,  368.39,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.987,  1,  0,  0.408,  0,  9,    NaN
2000-08-18, 10:00, 36756.42, 2000.630,  3,  0,  368.25,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.986,  1,  0,  0.479,  0,  9,    NaN
2000-08-25, 10:00, 36763.42, 2000.649,  3,  0,  367.34,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.937,  1,  0,  0.482,  0,  9,    NaN
2000-09-01, 09:30, 36770.40, 2000.668,  3,  0,  367.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.922,  1,  0,  0.460,  0,  9,    NaN
2000-09-08, 09:38, 36777.40, 2000.687,  3,  0,  367.05,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.889,  1,  0,  0.366,  0,  9,    NaN
2000-09-15, 10:31, 36784.44, 2000.706,  3,  0,  367.09,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.900,  1,  0,  0.420,  0,  9,    NaN
2000-09-22, 09:40, 36791.40, 2000.725,  3,  0,  366.95,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.903,  1,  0,  0.191,  0,  9,    NaN
2000-09-29, 09:43, 36798.40, 2000.744,  3,  0,  366.75,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.890,  1,  0,  0.133,  0,  9,    NaN
2000-10-06, 09:37, 36805.40, 2000.763,  3,  0,  366.56,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.892,  1,  0,  0.222,  0,  9,    NaN
2000-10-13, 10:23, 36812.43, 2000.783,  3,  0,  367.02,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.911,  1,  0,  0.138,  0,  9,    NaN
2000-10-20, 09:42, 36819.40, 2000.802,  3,  0,  367.57,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.936,  1,  0,  0.023,  0,  9,    NaN
2000-10-27, 09:28, 36826.39, 2000.821,  3,  0,  367.99,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.957,  1,  0, -0.107,  0,  9,    NaN
2000-11-03, 09:55, 36833.41, 2000.840,  3,  0,  368.35,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.952,  1,  5,  0.487,  0,  9,    NaN
2000-11-08, 09:38, 36838.40, 2000.854,  3,  0,  368.07,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.931,  1,  0, -0.167,  0,  9,    NaN
2000-11-17, 09:45, 36847.41, 2000.878,  3,  0,  368.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.978,  1,  0,  0.162,  0,  9,    NaN
2000-11-24, 09:33, 36854.40, 2000.897,  3,  0,  368.53,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -7.976,  1,  0,  0.167,  0,  9,    NaN
2000-12-01, 09:50, 36861.41, 2000.916,  3,  0,  369.06,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.008,  1,  0,  0.146,  0,  9,    NaN
2000-12-08, 09:40, 36868.40, 2000.936,  3,  0,  370.22,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.060,  1,  0,  0.083,  0,  9,    NaN
2000-12-15, 09:47, 36875.41, 2000.955,  3,  0,  369.76,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.045,  1,  0,  0.197,  0,  9,    NaN
2000-12-22, 09:44, 36882.41, 2000.974,  3,  0,  369.91,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.009,  1,  0,  0.191,  0,  9,    NaN
2000-12-29, 09:33, 36889.40, 2000.993,  3,  0,  370.44,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.046,  1,  0,  0.319,  0,  9,    NaN
2001-01-05, 09:41, 36896.40, 2001.012,  3,  0,  370.38,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.039,  1,  0,  0.330,  0,  9,    NaN
2001-01-12, 09:50, 36903.41, 2001.031,  3,  0,  370.33,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.011,  1,  0,  0.256,  0,  9,    NaN
2001-01-19, 09:44, 36910.41, 2001.050,  3,  0,  371.07,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.066,  1,  0,  0.075,  0,  9,    NaN
2001-01-26, 09:40, 36917.40, 2001.070,  3,  0,  372.19,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.127,  1,  0,  0.082,  0,  9,    NaN
2001-02-01, 10:05, 36923.42, 2001.086,  3,  0,  371.27,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.086,  1,  0,  0.280,  0,  9,    NaN
2001-02-09, 09:49, 36931.41, 2001.108,  3,  0,  370.64,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.025,  1,  0,  0.335,  0,  9,    NaN
2001-02-16, 10:06, 36938.42, 2001.127,  3,  0,  372.18,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.146,  1,  0,  0.548,  0,  9,    NaN
2001-02-23, 09:48, 36945.41, 2001.146,  3,  0,  371.93,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.107,  1,  0,  0.322,  0,  9,    NaN
2001-02-28, 09:54, 36950.41, 2001.160,  3,  0,  371.84,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.122,  1,  0,  0.590,  0,  9,    NaN
2001-03-07, 09:48, 36957.41, 2001.179,  2,  0,  372.49,  0,  3,     NaN,  0,  3,     NaN,  0,  9,    NaN,  0,  9,    NaN,  0,  9,    NaN
2001-03-14, 09:42, 36964.40, 2001.198,  2,  0,  372.80,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.176,  1,  0,  0.151,  0,  9,    NaN
2001-03-21, 09:56, 36971.41, 2001.218,  3,  0,  373.29,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.198,  1,  0,  0.395,  0,  9,    NaN
2001-03-28, 09:34, 36978.40, 2001.237,  3,  0,  372.60,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.131,  1,  0,  0.461,  0,  9,    NaN
2001-04-04, 09:53, 36985.41, 2001.256,  3,  0,  372.63,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.160,  1,  0,  0.404,  0,  9,    NaN
2001-04-11, 09:36, 36992.40, 2001.275,  3,  5,  375.53,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.312,  1,  0,  0.141,  0,  9,    NaN
2001-04-18, 09:44, 36999.41, 2001.294,  3,  0,  374.17,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.239,  1,  0,  0.393,  0,  9,    NaN
2001-04-25, 09:32, 37006.40, 2001.313,  3,  0,  373.41,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.179,  1,  0,  0.494,  0,  9,    NaN
2001-05-02, 09:43, 37013.40, 2001.333,  3,  0,  374.65,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.247,  1,  0,  0.518,  0,  9,    NaN
2001-05-09, 09:38, 37020.40, 2001.352,  3,  0,  374.13,  0,  3,     NaN,  0,  3,     NaN,  1,  0, -8.202,  1,  0,  0.385,  0,  9,    NaN
